Merk,Model,Uitvoering,Modeljaar,Fiscale waarde,Energiebron,Transmissie,CO2-Uitstoot (g/km),Aantal zitplaatsen,Looptijd,Jaarkilometrage,Leaseprijs/mnd
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S Business,2025,63180,Elektrisch,Automaat,0,5,48,30000,1069
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S Business,2025,63180,Elektrisch,Automaat,0,5,48,40000,1131
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S Business,2025,63180,Elektrisch,Automaat,0,5,60,20000,936
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S Business,2025,63180,Elektrisch,Automaat,0,5,60,30000,995
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S Business,2025,63180,Elektrisch,Automaat,0,5,60,40000,1054
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,36,20000,1074
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,36,30000,1143
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,36,40000,1208
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,48,20000,975
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,48,30000,1038
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,48,40000,1098
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,60,20000,909
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,60,30000,967
Volkswagen,ID.7 Tourer,BEV 86 kWh 210 kW Pro S,2025,60680,Elektrisch,Automaat,0,5,60,40000,1025
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,36,20000,1181
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,36,30000,1254
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,36,40000,1324
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,48,20000,1070
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,48,30000,1136
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,48,40000,1199
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,60,20000,994
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,60,30000,1055
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX,2025,67680,Elektrisch,Automaat,0,5,60,40000,1116
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,36,20000,1216
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,36,30000,1290
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,36,40000,1362
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,48,20000,1100
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,48,30000,1168
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,48,40000,1232
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,60,20000,1022
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,60,30000,1084
Volkswagen,ID.7 Tourer,BEV 86 kWh 250 kW 4MOTION GTX Business,2025,70180,Elektrisch,Automaat,0,5,60,40000,1146
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,36,20000,1144
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,36,30000,1217
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,36,40000,1288
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,48,20000,1042
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,48,30000,1110
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,48,40000,1177
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,60,20000,976
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,60,30000,1040
Volkswagen,Passat,1.5 eTSI DSG R-Line Edition,2025,60740,Benzine,Automaat,129,5,60,40000,1107
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,36,20000,1027
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,36,30000,1089
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,36,40000,1149
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,48,20000,937
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,48,30000,995
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,48,40000,1051
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,60,20000,879
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,60,30000,934
Volkswagen,Passat,1.5 eTSI DSG Business,2025,53240,Benzine,Automaat,124,5,60,40000,991
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,36,20000,996
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,36,30000,1051
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,36,40000,1105
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,48,20000,896
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,48,30000,949
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,48,40000,999
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,60,20000,834
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,60,30000,884
Volkswagen,Passat,1.5 TSI eHybrid DSG Business,2025,45700,Hybride,Automaat,8,5,60,40000,937
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,36,20000,962
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,36,30000,1021
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,36,40000,1078
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,48,20000,880
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,48,30000,935
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,48,40000,988
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,60,20000,828
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,60,30000,879
Volkswagen,Passat,1.5 eTSI DSG,2025,48740,Benzine,Automaat,122,5,60,40000,934
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,36,20000,1088
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,36,30000,1153
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,36,40000,1215
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,48,20000,990
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,48,30000,1050
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,48,40000,1108
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,60,20000,927
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,60,30000,983
Volkswagen,Passat,1.5 eTSI DSG Elegance Business,2025,57240,Benzine,Automaat,124,5,60,40000,1042
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,36,20000,1055
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,36,30000,1113
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,36,40000,1169
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,48,20000,947
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,48,30000,1002
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,48,40000,1054
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,60,20000,880
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,60,30000,931
Volkswagen,Passat,1.5 TSI eHybrid DSG Elegance Business,2025,49700,Hybride,Automaat,9,5,60,40000,986
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,36,20000,1118
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,36,30000,1185
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,36,40000,1250
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,48,20000,1004
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,48,30000,1067
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,48,40000,1128
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,60,20000,932
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,60,30000,992
Volkswagen,Passat,1.5 TSI eHybrid DSG R-Line Edition,2025,52700,Hybride,Automaat,9,5,60,40000,1056
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,36,20000,1178
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,36,30000,1251
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,36,40000,1322
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,48,20000,1058
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,48,30000,1127
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,48,40000,1194
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,60,20000,984
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,60,30000,1049
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG R-Line Edition,2025,55700,Hybride,Automaat,9,5,60,40000,1119
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,36,20000,1120
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,36,30000,1183
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,36,40000,1243
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,48,20000,1004
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,48,30000,1064
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,48,40000,1121
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,60,20000,933
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,60,30000,989
Volkswagen,Passat,1.5 TSI eHybrid 200kW DSG Elegance Business,2025,52700,Hybride,Automaat,9,5,60,40000,1050
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,36,20000,950
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,36,30000,1003
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,36,40000,1056
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,48,20000,856
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,48,30000,907
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,48,40000,957
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,60,20000,798
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,60,30000,847
Volkswagen,Passat,1.5 TSI eHybrid DSG,2025,42700,Hybride,Automaat,8,5,60,40000,899
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,36,20000,654
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,36,30000,701
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,36,40000,748
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,48,20000,611
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,48,30000,657
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,48,40000,700
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,60,20000,584
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,60,30000,627
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line,2025,34950,Benzine,Automaat,123,5,60,40000,673
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,36,20000,621
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,36,30000,667
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,36,40000,713
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,48,20000,582
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,48,30000,626
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,48,40000,669
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,60,20000,557
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,60,30000,599
Volkswagen,Polo,1.0 TSI 70kW R-Line,2025,32950,Benzine,Handgeschakeld,117,5,60,40000,645
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,36,20000,674
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,36,30000,722
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,36,40000,768
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,48,20000,626
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,48,30000,672
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,48,40000,716
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,60,20000,596
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,60,30000,639
Volkswagen,Polo,1.0 TSI 70kW R-Line Edition,2025,34950,Benzine,Handgeschakeld,117,5,60,40000,685
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,36,20000,713
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,36,30000,761
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,36,40000,809
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,48,20000,660
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,48,30000,707
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,48,40000,752
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,60,20000,627
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,60,30000,671
Volkswagen,Polo,1.0 TSI 70kW 7-DSG R-Line Edition,2025,36950,Benzine,Automaat,123,5,60,40000,718
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,36,20000,558
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,36,30000,596
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,36,40000,633
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,48,20000,520
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,48,30000,557
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,48,40000,592
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,60,20000,497
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,60,30000,531
Volkswagen,Polo,1.0 TSI 70kW Edition,2025,26950,Benzine,Handgeschakeld,116,5,60,40000,569
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,36,20000,519
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,36,30000,555
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,36,40000,590
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,48,20000,485
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,48,30000,519
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,48,40000,553
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,60,20000,463
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,60,30000,496
Volkswagen,Polo,1.0 MPI 59kW Edition,2025,24950,Benzine,Handgeschakeld,121,5,60,40000,532
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,36,20000,859
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,36,30000,918
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,36,40000,975
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,48,20000,797
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,48,30000,852
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,48,40000,906
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,60,20000,757
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,60,30000,808
Volkswagen,Polo,2.0 TSI 152kW 7-DSG GTI,2025,45950,Benzine,Automaat,149,5,60,40000,863
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,36,20000,588
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,36,30000,628
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,36,40000,667
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,48,20000,547
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,48,30000,586
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,48,40000,623
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,60,20000,523
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,60,30000,559
Volkswagen,Polo,1.0 TSI 70kW Life Edition,2025,28950,Benzine,Handgeschakeld,116,5,60,40000,599
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,36,20000,622
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,36,30000,663
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,36,40000,704
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,48,20000,578
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,48,30000,617
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,48,40000,656
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,60,20000,551
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,60,30000,588
Volkswagen,Polo,1.0 TSI 70kW 7-DSG Life Edition,2025,30950,Benzine,Automaat,122,5,60,40000,629
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,36,20000,787
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,36,30000,841
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,36,40000,894
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,48,20000,725
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,48,30000,777
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,48,40000,826
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,60,20000,687
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,60,30000,735
Volkswagen,T-Cross,1.0 TSI 85kW R-Line 7-DSG,2025,40945,Benzine,Automaat,133,5,60,40000,787
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,36,20000,756
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,36,30000,808
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,36,40000,859
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,48,20000,697
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,48,30000,748
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,48,40000,796
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,60,20000,661
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,60,30000,709
Volkswagen,T-Cross,1.0 TSI 85kW R-Line,2025,38945,Benzine,Handgeschakeld,129,5,60,40000,760
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,36,20000,827
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,36,30000,883
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,36,40000,937
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,48,20000,761
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,48,30000,814
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,48,40000,865
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,60,20000,719
Volkswagen,T-Cross,1.5 TSI 110kW R-Line 7-DSG,2025,43445,Benzine,Automaat,138,5,60,30000,769
